classId,lec_dis,status,total_spots,enrolled_spots,waitlist_status,days,start_time,end_time,location,units,instructors
MATH0134,Lec 2,Closed,80,80,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 5200,4.0,"Zhang, E."
MATH0134,Dis 2A,Closed,40,40,No Waitlist,T, 3pm, 3:50pm,Geology Building 4645,0.0,TA
MATH0134,Dis 2B,Closed,40,40,No Waitlist,R, 3pm, 3:50pm,Geology Building 4645,0.0,TA
MATH0135,Lec 1,Closed,40,40,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5138,4.0,"Marsden, K."
MATH0135,Lec 2,Closed,40,40,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 5138,4.0,"Marsden, K."
MATH0142,Lec 1,Closed,80,80,No Waitlist,MWF, 9am, 9:50am,Dodd Hall 175,4.0,"Munoz, S."
MATH0142,Dis 1A,Closed,40,40,No Waitlist,T, 9am, 9:50am,Royce Hall 160,0.0,TA
MATH0142,Dis 1B,Open,40,39,No Waitlist,R, 9am, 9:50am,Royce Hall 160,0.0,TA
MATH0142,Lec 2,Open,80,37,No Waitlist,MWF, 10am, 10:50am,Public Affairs Building 1234,4.0,"Johnson, C.L."
MATH0142,Dis 2A,Open,40,29,No Waitlist,T, 10am, 10:50am,Public Affairs Building 2250,0.0,TA
MATH0142,Dis 2B,Open,40,8,No Waitlist,R, 10am, 10:50am,Public Affairs Building 2250,0.0,TA
MATH0148M,Lec 1,Closed by Dept ,0,0,No Waitlist,TR, 11am, 12:15pm,Geology Building 3656,4.0,"Maierhofer, T.J."
MATH0151A,Lec 1,Closed,80,80,No Waitlist,MWF, 2pm, 2:50pm,Public Affairs Building 1234,4.0,"Zhou, M."
MATH0151A,Dis 1A,Closed,40,40,No Waitlist,T, 2pm, 2:50pm,Geology Building 6704,0.0,TA
MATH0151A,Dis 1B,Closed,40,40,No Waitlist,R, 2pm, 2:50pm,Geology Building 6704,0.0,TA
MATH0151A,Lec 2,Closed,80,80,No Waitlist,MWF, 3pm, 3:50pm,Public Affairs Building 1234,4.0,"Zhou, M."
MATH0151A,Dis 2A,Closed,40,40,No Waitlist,T, 3pm, 3:50pm,Geology Building 6704,0.0,TA
MATH0151A,Dis 2B,Open,40,39,No Waitlist,R, 3pm, 3:50pm,Geology Building 6704,0.0,TA
