classId,lec_dis,status,total_spots,enrolled_spots,waitlist_status,days,start_time,end_time,location,units,instructors
MATH0225B,Dis 1A,Open,30,15,No Waitlist,T, 12pm, 12:50pm,Mathematical Sciences 5203,0.0,"Park, H."
MATH0226A,Lec 1,Open,30,7,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 6201,4.0,"Greene, R.E."
MATH0229B,Lec 1,Open,30,5,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 6201,4.0,"Dhillon, G."
MATH0235,Lec 1,Open,30,22,No Waitlist,MWF, 12pm, 12:50pm,Mathematical Sciences 6221,4.0,"Sarkar, S."
MATH0245B,Lec 1,Open,30,20,No Waitlist,MWF, 11am, 11:50am,Mathematical Sciences 5203,4.0,"Bonk, M."
MATH0245B,Dis 1A,Open,30,20,No Waitlist,R, 11am, 11:50am,Mathematical Sciences 5203,0.0,"Manuelides, E."
MATH0246B,Lec 1,Open,30,5,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5138,4.0,"Khitrik, M."
MATH0247B,Lec 1,Open,30,8,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 5147,4.0,"Killip, R."
MATH0251B,Lec 1,Open,30,10,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 5147,4.0,"Kim, C."
MATH0254A,Lec 1,Open,30,8,No Waitlist,MWF, 1pm, 1:50pm,Mathematical Sciences 5147,4.0,"Tao, T.C."
MATH0266B,Lec 1,Open,30,17,No Waitlist,MWF, 9am, 9:50am,Mathematical Sciences 6627,4.0,"Roper, M.L."
MATH0266B,Dis 1A,Open,30,17,No Waitlist,R, 9am, 9:50am,Mathematical Sciences 6627,0.0,"Collins, C.T."
MATH0269B,Lec 1,Open,30,11,No Waitlist,"W, F", 11am 11am, 11:50am 12:50pm,"Mathematical Sciences 5117, Mathematical Sciences 5117",4.0,"Schaeffer, H.K."
MATH0269B,Dis 1A,Open,30,11,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 6943,0.0,"Liu, Y."
MATH0270B,Lec 1,Open,30,12,No Waitlist,MW, 2pm, 3:15pm,Mathematical Sciences 5233,4.0,"Needell, D., Hu, N."
MATH0273B,Lec 1,Open,30,20,No Waitlist,MWF, 4pm, 4:50pm,Online - Recorded,4.0,"Vese, L.A., Lyu, H."
MATH0274A,Lec 1,Open,30,8,No Waitlist,"M, W", 11am 12pm, 12:50pm 12:50pm,"Mathematical Sciences 5117, Mathematical Sciences 5117",4.0,"Porter, M.A."
MATH0275B,Lec 1,Open,30,10,No Waitlist,MWF, 10am, 10:50am,Mathematical Sciences 6221,4.0,"Biskup, M."
MATH0285I,Sem 1,Open,10,3,No Waitlist,MWF, 3pm, 3:50pm,Mathematical Sciences 5138,4.0,"Popa, S."
MATH0290B,Sem 1,Open,10,4,No Waitlist,T, 2pm, 2:50pm,Mathematical Sciences 6221,4.0,"Khare, C., Sharifi, R.T."
MATH0290B,Sem 2,Closed by Dept ,0,0,No Waitlist,W, 4pm, 5:50pm,No Location,4.0,"Hida, H."
MATH0290B,Sem 3,Open,10,0,No Waitlist,T, 2pm, 2:50pm,Mathematical Sciences 5203,4.0,"Blasius, D.M."
MATH0132,Lec 1,Closed,20,27,No Waitlist,MWF, 11am, 11:50am,Public Affairs Building 1246,4.0,"Zhao, Z."
MATH0132,Dis 1A,Open,28,27,No Waitlist,T, 11am, 11:50am,Mathematical Sciences 6221,0.0,"Sereesuchart, K."
